split,system,query_id,known_labels,known_e_or_s,reciprocal_rank,recall_at_10,hit_rate_at_10,precision_at_10,judged_at_10,recall_at_40,hit_rate_at_40,precision_at_40,judged_at_40,latency_ms
test,hybrid,5260,16,13,0.2,0.23076923076923078,1.0,0.3,0.3,0.6153846153846154,1.0,0.2,0.225,396.324
test,bm25,52621,15,9,0.5,0.1111111111111111,1.0,0.1,0.1,0.3333333333333333,1.0,0.075,0.075,8.699
test,dense,52621,15,9,0.037037037037037035,0.0,0.0,0.0,0.2,0.1111111111111111,1.0,0.025,0.1,36.104
test,hybrid,52621,15,9,0.09090909090909091,0.0,0.0,0.0,0.1,0.3333333333333333,1.0,0.075,0.125,613.827
test,bm25,52640,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.902
test,dense,52640,16,9,0.5,0.1111111111111111,1.0,0.1,0.1,0.1111111111111111,1.0,0.025,0.025,34.641
test,hybrid,52640,16,9,0.0625,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.025,0.025,281.743
test,bm25,52705,40,38,1.0,0.2631578947368421,1.0,1.0,1.0,0.6052631578947368,1.0,0.575,0.575,23.05
test,dense,52705,40,38,0.5,0.13157894736842105,1.0,0.5,0.5,0.15789473684210525,1.0,0.15,0.15,43.383
test,hybrid,52705,40,38,1.0,0.23684210526315788,1.0,0.9,0.9,0.5526315789473685,1.0,0.525,0.525,499.372
test,bm25,5271,16,13,1.0,0.46153846153846156,1.0,0.6,0.7,0.7692307692307693,1.0,0.25,0.3,18.014
test,dense,5271,16,13,0.2,0.15384615384615385,1.0,0.2,0.2,0.3076923076923077,1.0,0.1,0.15,32.861
test,hybrid,5271,16,13,1.0,0.23076923076923078,1.0,0.3,0.4,0.6153846153846154,1.0,0.2,0.275,417.214
test,bm25,52715,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.158
test,dense,52715,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.876
test,hybrid,52715,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.52
test,bm25,52720,16,16,1.0,0.375,1.0,0.6,0.6,0.375,1.0,0.15,0.15,28.722
test,dense,52720,16,16,1.0,0.4375,1.0,0.7,0.7,0.4375,1.0,0.175,0.175,34.103
test,hybrid,52720,16,16,1.0,0.4375,1.0,0.7,0.7,0.4375,1.0,0.175,0.175,450.834
test,bm25,52735,40,19,0.5,0.21052631578947367,1.0,0.4,1.0,0.42105263157894735,1.0,0.2,0.6,7.44
test,dense,52735,40,19,0.25,0.10526315789473684,1.0,0.2,0.3,0.21052631578947367,1.0,0.1,0.15,32.608
test,hybrid,52735,40,19,0.5,0.15789473684210525,1.0,0.3,0.5,0.3157894736842105,1.0,0.15,0.275,464.795
test,bm25,52737,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.369
test,dense,52737,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.441
test,hybrid,52737,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.402
test,bm25,5274,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.386
test,dense,5274,16,6,0.25,0.16666666666666666,1.0,0.1,0.1,0.5,1.0,0.075,0.075,37.597
test,hybrid,5274,16,6,0.125,0.16666666666666666,1.0,0.1,0.1,0.3333333333333333,1.0,0.05,0.05,471.611
test,bm25,52742,15,15,1.0,0.13333333333333333,1.0,0.2,0.2,0.2,1.0,0.075,0.075,14.707
test,dense,52742,15,15,1.0,0.06666666666666667,1.0,0.1,0.1,0.26666666666666666,1.0,0.1,0.1,36.247
test,hybrid,52742,15,15,1.0,0.13333333333333333,1.0,0.2,0.2,0.3333333333333333,1.0,0.125,0.125,546.817
test,bm25,52759,16,13,0.3333333333333333,0.15384615384615385,1.0,0.2,0.2,0.7692307692307693,1.0,0.25,0.275,9.048
test,dense,52759,16,13,0.2,0.07692307692307693,1.0,0.1,0.1,0.07692307692307693,1.0,0.025,0.025,35.385
test,hybrid,52759,16,13,0.25,0.23076923076923078,1.0,0.3,0.3,0.46153846153846156,1.0,0.15,0.15,798.021
test,bm25,52774,16,4,0.5,0.25,1.0,0.1,0.2,0.25,1.0,0.025,0.1,6.132
test,dense,52774,16,4,1.0,0.5,1.0,0.2,0.4,0.5,1.0,0.05,0.1,44.492
test,hybrid,52774,16,4,0.5,0.5,1.0,0.2,0.4,0.5,1.0,0.05,0.1,359.06
test,bm25,52814,16,10,1.0,0.4,1.0,0.4,0.5,0.4,1.0,0.1,0.125,22.807
test,dense,52814,16,10,0.14285714285714285,0.1,1.0,0.1,0.3,0.3,1.0,0.075,0.125,64.788
test,hybrid,52814,16,10,1.0,0.5,1.0,0.5,0.7,0.5,1.0,0.125,0.2,412.971
test,bm25,52816,40,37,0.2,0.10810810810810811,1.0,0.4,0.4,0.40540540540540543,1.0,0.375,0.375,18.681
test,dense,52816,40,37,0.25,0.05405405405405406,1.0,0.2,0.2,0.16216216216216217,1.0,0.15,0.15,37.097
test,hybrid,52816,40,37,1.0,0.13513513513513514,1.0,0.5,0.5,0.1891891891891892,1.0,0.175,0.175,469.651
test,bm25,52830,16,5,0.2,0.4,1.0,0.2,0.2,0.4,1.0,0.05,0.05,25.714
test,dense,52830,16,5,1.0,0.4,1.0,0.2,0.2,0.4,1.0,0.05,0.05,33.968
test,hybrid,52830,16,5,1.0,0.4,1.0,0.2,0.2,0.4,1.0,0.05,0.05,357.095
test,bm25,5285,16,15,0.5,0.3333333333333333,1.0,0.5,0.5,0.4666666666666667,1.0,0.175,0.175,15.598
test,dense,5285,16,15,0.1,0.06666666666666667,1.0,0.1,0.1,0.26666666666666666,1.0,0.1,0.1,33.215
test,hybrid,5285,16,15,0.5,0.26666666666666666,1.0,0.4,0.4,0.5333333333333333,1.0,0.2,0.2,461.104
test,bm25,52874,16,8,0.16666666666666666,0.375,1.0,0.3,0.3,0.625,1.0,0.125,0.2,7.456
test,dense,52874,16,8,1.0,0.5,1.0,0.4,0.4,0.75,1.0,0.15,0.175,33.976
test,hybrid,52874,16,8,1.0,0.75,1.0,0.6,0.7,0.75,1.0,0.15,0.225,541.42
test,bm25,52883,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.991
test,dense,52883,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.819
test,hybrid,52883,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.032
test,bm25,52884,16,16,1.0,0.1875,1.0,0.3,0.3,0.3125,1.0,0.125,0.125,6.499
test,dense,52884,16,16,1.0,0.3125,1.0,0.5,0.5,0.6875,1.0,0.275,0.275,35.469
test,hybrid,52884,16,16,1.0,0.25,1.0,0.4,0.4,0.5,1.0,0.2,0.2,287.061
test,bm25,52885,16,14,1.0,0.5714285714285714,1.0,0.8,0.9,0.7857142857142857,1.0,0.275,0.3,8.427
test,dense,52885,16,14,1.0,0.42857142857142855,1.0,0.6,0.7,0.7142857142857143,1.0,0.25,0.275,37.309
test,hybrid,52885,16,14,1.0,0.5714285714285714,1.0,0.8,0.8,0.7857142857142857,1.0,0.275,0.325,293.892
test,bm25,52886,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.375
test,dense,52886,16,13,0.3333333333333333,0.15384615384615385,1.0,0.2,0.2,0.23076923076923078,1.0,0.075,0.075,38.248
test,hybrid,52886,16,13,0.1,0.07692307692307693,1.0,0.1,0.1,0.23076923076923078,1.0,0.075,0.075,301.561
test,bm25,5289,16,16,0.5,0.125,1.0,0.2,0.2,0.4375,1.0,0.175,0.175,16.777
test,dense,5289,16,16,1.0,0.25,1.0,0.4,0.4,0.5625,1.0,0.225,0.225,35.747
test,hybrid,5289,16,16,1.0,0.125,1.0,0.2,0.2,0.625,1.0,0.25,0.25,355.57
test,bm25,52900,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.991
test,dense,52900,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.457
test,hybrid,52900,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.807
test,bm25,5291,16,16,0.3333333333333333,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,12.637
test,dense,5291,16,16,0.09090909090909091,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,31.688
test,hybrid,5291,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,413.111
test,bm25,5295,16,16,1.0,0.25,1.0,0.4,0.4,0.4375,1.0,0.175,0.175,16.286
test,dense,5295,16,16,1.0,0.25,1.0,0.4,0.4,0.3125,1.0,0.125,0.125,37.533
test,hybrid,5295,16,16,1.0,0.3125,1.0,0.5,0.5,0.375,1.0,0.15,0.15,467.751
test,bm25,52955,16,16,1.0,0.125,1.0,0.2,0.2,0.125,1.0,0.05,0.05,35.517
test,dense,52955,16,16,0.2,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,36.812
test,hybrid,52955,16,16,1.0,0.1875,1.0,0.3,0.3,0.1875,1.0,0.075,0.075,437.373
test,bm25,5297,14,11,1.0,0.36363636363636365,1.0,0.4,0.4,0.45454545454545453,1.0,0.125,0.125,17.04
test,dense,5297,14,11,1.0,0.45454545454545453,1.0,0.5,0.5,0.45454545454545453,1.0,0.125,0.125,34.573
test,hybrid,5297,14,11,1.0,0.45454545454545453,1.0,0.5,0.5,0.45454545454545453,1.0,0.125,0.125,480.701
test,bm25,52980,16,12,1.0,0.3333333333333333,1.0,0.4,0.4,0.5,1.0,0.15,0.15,31.312
test,dense,52980,16,12,1.0,0.3333333333333333,1.0,0.4,0.4,0.4166666666666667,1.0,0.125,0.125,36.766
test,hybrid,52980,16,12,1.0,0.3333333333333333,1.0,0.4,0.4,0.5,1.0,0.15,0.15,295.956
test,bm25,52984,16,3,1.0,0.6666666666666666,1.0,0.2,0.7,1.0,1.0,0.075,0.275,7.393
test,dense,52984,16,3,1.0,0.6666666666666666,1.0,0.2,0.7,0.6666666666666666,1.0,0.05,0.225,38.536
test,hybrid,52984,16,3,1.0,0.6666666666666666,1.0,0.2,0.8,1.0,1.0,0.075,0.3,208.646
test,bm25,52985,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877
test,dense,52985,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.562
test,hybrid,52985,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.009
test,bm25,52995,42,28,1.0,0.21428571428571427,1.0,0.6,0.6,0.5,1.0,0.35,0.425,8.211
test,dense,52995,42,28,1.0,0.2857142857142857,1.0,0.8,0.8,0.4642857142857143,1.0,0.325,0.35,32.111
test,hybrid,52995,42,28,1.0,0.2857142857142857,1.0,0.8,0.8,0.5,1.0,0.35,0.4,513.833
test,bm25,52998,16,16,0.5,0.25,1.0,0.4,0.4,0.625,1.0,0.25,0.25,15.609
test,dense,52998,16,16,1.0,0.125,1.0,0.2,0.2,0.5,1.0,0.2,0.2,35.212
test,hybrid,52998,16,16,1.0,0.125,1.0,0.2,0.2,0.625,1.0,0.25,0.25,492.449
test,bm25,530,16,16,0.16666666666666666,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,8.727
test,dense,530,16,16,0.125,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,36.173
test,hybrid,530,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.375,1.0,0.15,0.15,241.272
test,bm25,53003,16,16,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.05,10.851
test,dense,53003,16,16,0.029411764705882353,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,38.396
test,hybrid,53003,16,16,0.08333333333333333,0.0,0.0,0.0,0.0,0.1875,1.0,0.075,0.075,439.527
test,bm25,53004,16,16,1.0,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,9.382
test,dense,53004,16,16,0.5,0.125,1.0,0.2,0.2,0.1875,1.0,0.075,0.075,35.94
test,hybrid,53004,16,16,0.3333333333333333,0.125,1.0,0.2,0.2,0.25,1.0,0.1,0.1,368.654
test,bm25,53015,16,16,1.0,0.125,1.0,0.2,0.2,0.5,1.0,0.2,0.2,13.86
test,dense,53015,16,16,0.2,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,33.753
test,hybrid,53015,16,16,0.5,0.1875,1.0,0.3,0.3,0.3125,1.0,0.125,0.125,388.233
test,bm25,53037,16,3,0.1111111111111111,0.3333333333333333,1.0,0.1,0.3,0.3333333333333333,1.0,0.025,0.1,7.455
test,dense,53037,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.398
test,hybrid,53037,16,3,0.02631578947368421,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.025,0.075,341.573
test,bm25,53042,16,11,0.3333333333333333,0.18181818181818182,1.0,0.2,0.3,0.18181818181818182,1.0,0.05,0.075,39.63
test,dense,53042,16,11,1.0,0.18181818181818182,1.0,0.2,0.2,0.18181818181818182,1.0,0.05,0.05,36.74
test,hybrid,53042,16,11,1.0,0.18181818181818182,1.0,0.2,0.3,0.18181818181818182,1.0,0.05,0.075,554.941
test,bm25,53046,16,16,1.0,0.625,1.0,1.0,1.0,0.75,1.0,0.3,0.3,5.566
test,dense,53046,16,16,1.0,0.25,1.0,0.4,0.4,0.4375,1.0,0.175,0.175,36.408
test,hybrid,53046,16,16,1.0,0.4375,1.0,0.7,0.7,0.6875,1.0,0.275,0.275,502.899
test,bm25,53049,15,14,0.038461538461538464,0.0,0.0,0.0,0.0,0.07142857142857142,1.0,0.025,0.025,9.355
test,dense,53049,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.199
test,hybrid,53049,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.68
test,bm25,53055,39,39,1.0,0.20512820512820512,1.0,0.8,0.8,0.2564102564102564,1.0,0.25,0.25,7.356
test,dense,53055,39,39,1.0,0.20512820512820512,1.0,0.8,0.8,0.2564102564102564,1.0,0.25,0.25,37.731
test,hybrid,53055,39,39,1.0,0.23076923076923078,1.0,0.9,0.9,0.28205128205128205,1.0,0.275,0.275,211.614
test,bm25,53062,16,16,1.0,0.25,1.0,0.4,0.4,0.5625,1.0,0.225,0.225,26.561
test,dense,53062,16,16,1.0,0.1875,1.0,0.3,0.3,0.5625,1.0,0.225,0.225,171.253
test,hybrid,53062,16,16,1.0,0.1875,1.0,0.3,0.3,0.5625,1.0,0.225,0.225,247.202
test,bm25,53063,16,14,0.09090909090909091,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,0.125,0.125,36.54
test,dense,53063,16,14,0.07692307692307693,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.1,0.1,47.669
test,hybrid,53063,16,14,0.125,0.14285714285714285,1.0,0.2,0.2,0.2857142857142857,1.0,0.1,0.1,256.377
test,bm25,53066,16,16,0.5,0.25,1.0,0.4,0.4,0.625,1.0,0.25,0.25,9.128
test,dense,53066,16,16,1.0,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,33.609
test,hybrid,53066,16,16,1.0,0.25,1.0,0.4,0.4,0.5625,1.0,0.225,0.225,488.662
test,bm25,53077,15,13,0.25,0.23076923076923078,1.0,0.3,0.3,0.3076923076923077,1.0,0.1,0.1,13.804
test,dense,53077,15,13,0.1111111111111111,0.07692307692307693,1.0,0.1,0.2,0.3076923076923077,1.0,0.1,0.125,58.598
test,hybrid,53077,15,13,0.5,0.23076923076923078,1.0,0.3,0.3,0.3076923076923077,1.0,0.1,0.125,480.868
test,bm25,5309,16,16,0.08333333333333333,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,29.427
test,dense,5309,16,16,0.5,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,34.243
test,hybrid,5309,16,16,0.5,0.125,1.0,0.2,0.2,0.125,1.0,0.05,0.05,327.635
test,bm25,53096,16,12,1.0,0.16666666666666666,1.0,0.2,0.2,0.3333333333333333,1.0,0.1,0.1,12.241
test,dense,53096,16,12,0.02564102564102564,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.025,0.025,35.772
test,hybrid,53096,16,12,1.0,0.25,1.0,0.3,0.3,0.3333333333333333,1.0,0.1,0.1,184.238
test,bm25,531,15,13,1.0,0.38461538461538464,1.0,0.5,0.5,0.8461538461538461,1.0,0.275,0.3,28.611
test,dense,531,15,13,1.0,0.46153846153846156,1.0,0.6,0.6,0.7692307692307693,1.0,0.25,0.275,34.982
test,hybrid,531,15,13,1.0,0.46153846153846156,1.0,0.6,0.6,0.8461538461538461,1.0,0.275,0.3,465.216
test,bm25,53114,16,16,1.0,0.375,1.0,0.6,0.6,0.5,1.0,0.2,0.2,10.148
test,dense,53114,16,16,0.2,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,33.427
test,hybrid,53114,16,16,1.0,0.375,1.0,0.6,0.6,0.5,1.0,0.2,0.2,400.8
test,bm25,53121,16,8,1.0,0.25,1.0,0.2,0.2,0.25,1.0,0.05,0.05,10.76
test,dense,53121,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.871
test,hybrid,53121,16,8,0.16666666666666666,0.125,1.0,0.1,0.1,0.25,1.0,0.05,0.05,536.675
test,bm25,53127,40,40,0.04,0.0,0.0,0.0,0.0,0.05,1.0,0.05,0.05,26.703
test,dense,53127,40,40,1.0,0.025,1.0,0.1,0.1,0.125,1.0,0.125,0.125,33.702
test,hybrid,53127,40,40,0.5,0.05,1.0,0.2,0.2,0.075,1.0,0.075,0.075,212.003
test,bm25,5314,16,16,1.0,0.5625,1.0,0.9,0.9,0.875,1.0,0.35,0.35,6.987
test,dense,5314,16,16,1.0,0.625,1.0,1.0,1.0,1.0,1.0,0.4,0.4,41.662
test,hybrid,5314,16,16,1.0,0.625,1.0,1.0,1.0,0.9375,1.0,0.375,0.375,292.145
test,bm25,53142,16,9,1.0,0.1111111111111111,1.0,0.1,0.2,0.3333333333333333,1.0,0.075,0.1,9.847
test,dense,53142,16,9,1.0,0.2222222222222222,1.0,0.2,0.2,0.2222222222222222,1.0,0.05,0.05,43.271
test,hybrid,53142,16,9,1.0,0.2222222222222222,1.0,0.2,0.2,0.4444444444444444,1.0,0.1,0.125,616.815
test,bm25,5318,16,12,0.5,0.08333333333333333,1.0,0.1,0.1,0.16666666666666666,1.0,0.05,0.05,25.231
test,dense,5318,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.376
test,hybrid,5318,16,12,0.03225806451612903,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.025,0.025,374.595
test,bm25,53181,16,7,0.25,0.14285714285714285,1.0,0.1,0.2,0.2857142857142857,1.0,0.05,0.125,6.568
test,dense,53181,16,7,0.3333333333333333,0.2857142857142857,1.0,0.2,0.2,0.2857142857142857,1.0,0.05,0.05,33.726
test,hybrid,53181,16,7,0.25,0.14285714285714285,1.0,0.1,0.2,0.5714285714285714,1.0,0.1,0.175,552.705
test,bm25,5319,16,15,1.0,0.2,1.0,0.3,0.3,0.5333333333333333,1.0,0.2,0.2,7.363
test,dense,5319,16,15,1.0,0.13333333333333333,1.0,0.2,0.2,0.13333333333333333,1.0,0.05,0.05,36.441
test,hybrid,5319,16,15,1.0,0.3333333333333333,1.0,0.5,0.5,0.4666666666666667,1.0,0.175,0.175,472.457
test,bm25,53207,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.099
test,dense,53207,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.986
test,hybrid,53207,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.223
test,bm25,5321,16,16,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.05,7.297
test,dense,5321,16,16,1.0,0.0625,1.0,0.1,0.1,0.25,1.0,0.1,0.1,36.682
test,hybrid,5321,16,16,0.06666666666666667,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.05,300.082
test,bm25,53213,16,16,1.0,0.3125,1.0,0.5,0.5,0.375,1.0,0.15,0.15,7.847
test,dense,53213,16,16,0.5,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,38.06
test,hybrid,53213,16,16,1.0,0.25,1.0,0.4,0.4,0.375,1.0,0.15,0.15,177.135
test,bm25,53217,16,16,1.0,0.4375,1.0,0.7,0.7,0.625,1.0,0.25,0.25,17.319
test,dense,53217,16,16,1.0,0.4375,1.0,0.7,0.7,0.625,1.0,0.25,0.25,92.87
test,hybrid,53217,16,16,1.0,0.5625,1.0,0.9,0.9,0.625,1.0,0.25,0.25,491.028
test,bm25,53219,16,16,1.0,0.4375,1.0,0.7,0.7,0.75,1.0,0.3,0.3,7.398
test,dense,53219,16,16,1.0,0.5,1.0,0.8,0.8,0.875,1.0,0.35,0.35,36.693
test,hybrid,53219,16,16,1.0,0.4375,1.0,0.7,0.7,0.8125,1.0,0.325,0.325,302.103
test,bm25,5322,40,28,1.0,0.14285714285714285,1.0,0.4,0.4,0.35714285714285715,1.0,0.25,0.25,20.721
test,dense,5322,40,28,0.3333333333333333,0.10714285714285714,1.0,0.3,0.3,0.4642857142857143,1.0,0.325,0.4,37.172
test,hybrid,5322,40,28,0.25,0.21428571428571427,1.0,0.6,0.6,0.5,1.0,0.35,0.4,336.115
test,bm25,53255,16,13,1.0,0.15384615384615385,1.0,0.2,0.2,0.15384615384615385,1.0,0.05,0.05,7.285
test,dense,53255,16,13,1.0,0.07692307692307693,1.0,0.1,0.1,0.15384615384615385,1.0,0.05,0.05,60.054
test,hybrid,53255,16,13,1.0,0.07692307692307693,1.0,0.1,0.1,0.15384615384615385,1.0,0.05,0.05,443.9
test,bm25,53260,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,29.994
test,dense,53260,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79
test,hybrid,53260,16,16,0.05,0.0,0.0,0.0,0.0,0.0625,1.0,0.025,0.025,275.064
test,bm25,53284,16,6,0.16666666666666666,0.16666666666666666,1.0,0.1,0.4,0.3333333333333333,1.0,0.05,0.175,28.407
test,dense,53284,16,6,0.5,0.5,1.0,0.3,0.3,1.0,1.0,0.15,0.225,36.812
test,hybrid,53284,16,6,1.0,0.5,1.0,0.3,0.5,0.8333333333333334,1.0,0.125,0.25,343.719
test,bm25,53296,8,8,1.0,0.375,1.0,0.3,0.3,0.375,1.0,0.075,0.075,8.649
test,dense,53296,8,8,1.0,0.125,1.0,0.1,0.1,0.125,1.0,0.025,0.025,38.82
test,hybrid,53296,8,8,1.0,0.375,1.0,0.3,0.3,0.375,1.0,0.075,0.075,215.953
test,bm25,53302,16,14,0.5,0.35714285714285715,1.0,0.5,0.6,0.42857142857142855,1.0,0.15,0.175,31.499
test,dense,53302,16,14,1.0,0.21428571428571427,1.0,0.3,0.4,0.35714285714285715,1.0,0.125,0.15,39.591
test,hybrid,53302,16,14,1.0,0.35714285714285715,1.0,0.5,0.6,0.5714285714285714,1.0,0.2,0.225,349.635
test,bm25,53328,16,15,1.0,0.5333333333333333,1.0,0.8,0.8,0.6666666666666666,1.0,0.25,0.25,36.399
test,dense,53328,16,15,0.09090909090909091,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.025,0.025,32.919
test,hybrid,53328,16,15,1.0,0.13333333333333333,1.0,0.2,0.2,0.5333333333333333,1.0,0.2,0.225,316.391
test,bm25,53345,16,11,1.0,0.09090909090909091,1.0,0.1,0.2,0.6363636363636364,1.0,0.175,0.2,53.165
test,dense,53345,16,11,1.0,0.2727272727272727,1.0,0.3,0.4,0.45454545454545453,1.0,0.125,0.2,72.278
test,hybrid,53345,16,11,1.0,0.36363636363636365,1.0,0.4,0.5,0.5454545454545454,1.0,0.15,0.2,678.059
test,bm25,53361,16,14,1.0,0.2857142857142857,1.0,0.4,0.4,0.2857142857142857,1.0,0.1,0.1,14.21
test,dense,53361,16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.243
test,hybrid,53361,16,14,1.0,0.21428571428571427,1.0,0.3,0.3,0.2857142857142857,1.0,0.1,0.1,162.245
test,bm25,53374,16,12,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,0.275,0.35,22.003
test,dense,53374,16,12,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,0.275,0.3,33.597
test,hybrid,53374,16,12,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,0.275,0.35,493.051
test,bm25,53377,16,16,0.16666666666666666,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,5.938
test,dense,53377,16,16,0.1,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,31.442
test,hybrid,53377,16,16,0.5,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,761.154
test,bm25,5338,16,7,0.5,0.2857142857142857,1.0,0.2,0.2,0.42857142857142855,1.0,0.075,0.1,34.927
test,dense,5338,16,7,1.0,0.42857142857142855,1.0,0.3,0.3,0.5714285714285714,1.0,0.1,0.1,40.456
test,hybrid,5338,16,7,1.0,0.5714285714285714,1.0,0.4,0.4,0.5714285714285714,1.0,0.1,0.1,544.814
test,bm25,5339,16,16,1.0,0.0625,1.0,0.1,0.1,0.0625,1.0,0.025,0.025,10.22
test,dense,5339,16,16,0.1111111111111111,0.125,1.0,0.2,0.2,0.3125,1.0,0.125,0.125,34.868
test,hybrid,5339,16,16,1.0,0.0625,1.0,0.1,0.1,0.1875,1.0,0.075,0.075,375.905
test,bm25,53390,16,16,0.05263157894736842,0.0,0.0,0.0,0.0,0.625,1.0,0.25,0.25,15.767
test,dense,53390,16,16,0.1111111111111111,0.125,1.0,0.2,0.2,0.5625,1.0,0.225,0.225,37.246
test,hybrid,53390,16,16,0.14285714285714285,0.125,1.0,0.2,0.2,0.6875,1.0,0.275,0.275,362.383
test,bm25,53393,17,11,1.0,0.45454545454545453,1.0,0.5,0.5,0.6363636363636364,1.0,0.175,0.175,9.631
test,dense,53393,17,11,1.0,0.45454545454545453,1.0,0.5,0.5,0.7272727272727273,1.0,0.2,0.2,35.726
test,hybrid,53393,17,11,1.0,0.45454545454545453,1.0,0.5,0.5,0.7272727272727273,1.0,0.2,0.2,282.749
test,bm25,53399,14,13,1.0,0.23076923076923078,1.0,0.3,0.3,0.23076923076923078,1.0,0.075,0.075,11.538
test,dense,53399,14,13,1.0,0.23076923076923078,1.0,0.3,0.3,0.46153846153846156,1.0,0.15,0.175,42.951
test,hybrid,53399,14,13,1.0,0.3076923076923077,1.0,0.4,0.4,0.38461538461538464,1.0,0.125,0.125,645.772
test,bm25,53401,15,10,0.14285714285714285,0.1,1.0,0.1,0.1,0.4,1.0,0.1,0.15,7.121
test,dense,53401,15,10,1.0,0.4,1.0,0.4,0.4,0.7,1.0,0.175,0.225,33.34
test,hybrid,53401,15,10,0.25,0.3,1.0,0.3,0.3,0.6,1.0,0.15,0.2,390.82
test,bm25,53409,16,16,1.0,0.1875,1.0,0.3,0.3,0.25,1.0,0.1,0.1,18.084
test,dense,53409,16,16,0.125,0.0625,1.0,0.1,0.1,0.125,1.0,0.05,0.05,37.107
test,hybrid,53409,16,16,0.14285714285714285,0.0625,1.0,0.1,0.1,0.3125,1.0,0.125,0.125,364.857
